"site","year","date","PG_count","burrow_name","burrow_count","burrow_visits_day","burrow_visit","Gunnel","Sculpin","Other","tot_prey","week_year","week_study","intern_data","id"
"Lagoon North #1","2008",2008-06-29,55,"2",1,NA,4,0,0,4,4,26,5,"",2275
"Lagoon North #1","2008",2008-06-29,55,"1",1,NA,1,0,0,0,0,26,5,"",2276
"Lagoon North #1","2008",2008-07-14,58,"4",4,NA,4,0,0,0,0,29,8,"",2277
"Lagoon North #1","2008",2008-07-14,58,"2",4,NA,4,0,0,0,0,29,8,"",2278
"Lagoon North #1","2008",2008-07-14,58,"3",4,NA,3,0,0,0,0,29,8,"",2279
"Lagoon North #1","2008",2008-07-20,54,"4",4,NA,6,0,0,0,0,29,8,"",2280
"Lagoon North #1","2008",2008-07-20,54,"1",4,NA,3,0,0,0,0,29,8,"",2281
"Lagoon North #1","2008",2008-07-20,54,"2",4,NA,0,1,0,1,2,29,8,"",2282
"Lagoon North #1","2008",2008-07-27,44,"1",4,NA,4,0,0,0,0,30,9,"",2283
"Lagoon North #1","2008",2008-07-27,44,"4",4,NA,4,0,0,0,0,30,9,"",2284
"Lagoon North #1","2008",2008-07-27,44,"2",4,NA,2,0,0,0,0,30,9,"",2285
"Lagoon North #1","2008",2008-08-03,70,"4",4,NA,3,2,0,0,2,31,10,"",2286
"Lagoon North #1","2008",2008-08-03,70,"1",4,NA,1,0,0,0,0,31,10,"",2287
"Lagoon North #1","2008",2008-08-03,70,"2",4,NA,5,1,1,1,3,31,10,"",2288
"Lagoon North #1","2008",2008-08-10,44,"1",5,NA,0,1,0,0,1,32,11,"",2289
"Lagoon North #1","2009",2009-06-27,46,"2",3,NA,1,0,0,0,0,26,5,"",2290
"Lagoon North #1","2009",2009-06-27,46,"3",3,NA,1,0,0,1,1,26,5,"",2291
"Lagoon North #1","2009",2009-06-27,46,"1",3,NA,1,0,0,0,0,26,5,"",2292
"Lagoon North #1","2009",2009-07-04,31,"3",5,NA,1,0,0,0,0,27,6,"",2293
"Lagoon North #1","2009",2009-07-04,31,"1",5,NA,2,0,0,0,0,27,6,"",2294
"Lagoon North #1","2009",2009-07-04,31,"2",5,NA,2,0,0,0,0,27,6,"",2295
"Lagoon North #1","2009",2009-07-04,31,"5",5,NA,1,0,1,0,1,27,6,"",2296
"Lagoon North #1","2009",2009-07-04,31,"4",5,NA,2,0,1,0,1,27,6,"",2297
"Lagoon North #1","2009",2009-07-05,40,"5",6,NA,2,0,0,0,0,27,6,"",2298
"Lagoon North #1","2009",2009-07-05,40,"6",6,NA,3,0,0,0,0,27,6,"",2299
"Lagoon North #1","2009",2009-07-13,36,"4",6,NA,2,0,0,0,0,29,8,"",2300
"Lagoon North #1","2009",2009-07-19,42,"1A2",9,NA,1,0,0,1,1,29,8,"",2301
"Lagoon North #1","2009",2009-07-19,42,"9",9,NA,1,1,0,0,1,29,8,"",2302
"Lagoon North #1","2009",2009-07-19,42,"8",9,NA,1,1,0,0,1,29,8,"",2303
"Lagoon North #1","2009",2009-07-19,42,"2",9,NA,1,1,0,0,1,29,8,"",2304
"Lagoon North #1","2009",2009-07-19,42,"7",9,NA,1,0,1,0,1,29,8,"",2305
"Lagoon North #1","2009",2009-07-19,42,"1A1",9,NA,1,0,0,1,1,29,8,"",2306
"Lagoon North #1","2009",2009-07-25,57,NA,11,NA,NA,NA,NA,NA,NA,30,9,"",2307
"Lagoon North #1","2009",2009-08-01,37,"4",13,NA,0,0,0,1,1,31,10,"",2308
"Lagoon North #1","2009",2009-08-01,37,"13",13,NA,3,0,0,0,0,31,10,"",2309
"Lagoon North #1","2009",2009-08-01,37,"2",13,NA,0,0,0,1,1,31,10,"",2310
"Lagoon North #1","2009",2009-08-01,37,"12",13,NA,6,0,0,1,1,31,10,"",2311
"Lagoon North #1","2009",2009-08-08,64,"2",13,NA,0,1,0,1,2,32,11,"",2312
"Lagoon North #1","2009",2009-08-08,64,"6",13,NA,0,0,1,0,1,32,11,"",2313
"Lagoon North #1","2009",2009-08-08,64,"9",13,NA,0,3,1,1,5,32,11,"",2314
"Lagoon North #1","2009",2009-08-08,64,"12",13,NA,2,1,0,0,1,32,11,"",2315
"Lagoon North #1","2009",2009-08-15,16,NA,13,NA,NA,NA,NA,NA,NA,33,12,"",2316
"Lagoon North #1","2010",2010-07-03,38,"5",4,10,3,0,0,0,0,26,5,"",2317
"Lagoon North #1","2010",2010-07-03,38,"2",4,10,2,0,0,0,0,26,5,"",2318
"Lagoon North #1","2010",2010-07-03,38,"11",4,10,2,0,0,0,0,26,5,"",2319
"Lagoon North #1","2010",2010-07-03,38,"3",4,10,3,0,0,0,0,26,5,"",2320
"Lagoon North #1","2010",2010-07-10,53,"3",4,3,1,0,0,0,0,27,6,"",2321
"Lagoon North #1","2010",2010-07-10,53,"5",4,3,1,0,0,0,0,27,6,"",2322
"Lagoon North #1","2010",2010-07-10,53,"11",4,3,1,0,0,0,0,27,6,"",2323
"Lagoon North #1","2010",2010-07-16,45,"12",5,3,1,0,0,0,0,28,7,"",2324
"Lagoon North #1","2010",2010-07-16,45,"11",5,3,1,0,0,0,0,28,7,"",2325
"Lagoon North #1","2010",2010-07-16,45,"6",5,3,1,0,0,0,0,28,7,"",2326
"Lagoon North #1","2010",2010-07-20,49,"11",7,5,1,1,0,0,1,29,8,"",2327
"Lagoon North #1","2010",2010-07-20,49,"10",7,5,1,0,0,0,0,29,8,"",2328
"Lagoon North #1","2010",2010-07-20,49,"5",7,5,1,1,0,0,1,29,8,"",2329
"Lagoon North #1","2010",2010-07-20,49,"2",7,5,2,1,0,0,1,29,8,"",2330
"Lagoon North #1","2010",2010-07-28,25,"11",7,7,1,0,0,0,0,30,9,"",2331
"Lagoon North #1","2010",2010-07-28,25,"2",7,7,6,0,0,0,0,30,9,"",2332
"Lagoon North #1","2010",2010-08-13,49,"11",NA,NA,0,1,1,0,2,32,11,"",2333
"Lagoon North #1","2010",2010-08-13,49,"3",NA,NA,1,0,0,0,0,32,11,"",2334
"Lagoon North #1","2010",2010-08-19,12,NA,NA,NA,NA,NA,NA,NA,NA,33,12,"",2335
"Lagoon North #1","2011",2011-06-29,53,"3",3,6,2,0,0,0,0,26,5,"",2336
"Lagoon North #1","2011",2011-06-29,53,"1",3,6,2,0,0,0,0,26,5,"",2337
"Lagoon North #1","2011",2011-06-29,53,"2",3,6,2,0,0,0,0,26,5,"",2338
"Lagoon North #1","2011",2011-07-07,NA,"1s",NA,NA,5,1,0,0,1,27,6,"",2339
"Lagoon North #1","2011",2011-07-07,NA,"2s",NA,NA,3,2,0,0,2,27,6,"",2340
"Lagoon North #1","2011",2011-07-07,NA,"3s",NA,NA,2,1,0,0,1,27,6,"",2341
"Lagoon North #1","2011",2011-07-07,NA,"4s",NA,NA,1,0,0,0,0,27,6,"",2342
"Lagoon North #1","2011",2011-07-07,NA,"1n",NA,NA,3,2,0,0,2,27,6,"",2343
"Lagoon North #1","2011",2011-07-07,NA,"2n",NA,NA,2,1,0,0,1,27,6,"",2344
"Lagoon North #1","2011",2011-07-17,54,"1n",7,4,1,1,0,0,1,28,7,"",2345
"Lagoon North #1","2011",2011-07-19,NA,"1D",NA,NA,2,0,0,0,0,29,8,"",2346
"Lagoon North #1","2011",2011-07-19,NA,"1C",NA,NA,0,1,0,0,1,29,8,"",2347
"Lagoon North #1","2011",2011-07-19,NA,"1B",NA,NA,0,1,0,0,1,29,8,"",2348
"Lagoon North #1","2011",2011-07-19,NA,"1A",NA,NA,1,2,0,0,2,29,8,"",2349
"Lagoon North #1","2011",2011-07-19,NA,"1",NA,NA,2,1,0,0,1,29,8,"",2350
"Lagoon North #1","2011",2011-07-19,NA,"D",NA,NA,0,1,0,0,1,29,8,"",2351
"Lagoon North #1","2011",2011-07-19,NA,"2",NA,NA,0,1,0,0,1,29,8,"",2352
"Lagoon North #1","2011",2011-07-19,NA,"4",NA,NA,5,0,0,0,0,29,8,"",2353
"Lagoon North #1","2011",2011-07-19,NA,"5",NA,NA,2,0,0,0,0,29,8,"",2354
"Lagoon North #1","2011",2011-07-19,NA,"6",NA,NA,2,0,0,0,0,29,8,"",2355
"Lagoon North #1","2011",2011-07-19,NA,"7",NA,NA,3,0,0,0,0,29,8,"",2356
"Lagoon North #1","2011",2011-07-26,49,"2n",7,16,1,1,0,0,1,30,9,"",2357
"Lagoon North #1","2011",2011-07-26,49,"3s",7,16,4,0,0,2,2,30,9,"",2358
"Lagoon North #1","2011",2011-07-26,49,"1s",7,16,3,2,0,0,2,30,9,"",2359
"Lagoon North #1","2011",2011-07-26,49,"2s",7,16,2,2,0,0,2,30,9,"",2360
"Lagoon North #1","2011",2011-07-26,49,"1n",7,16,3,2,0,0,2,30,9,"",2361
"Lagoon North #1","2011",2011-08-01,49,"4s",7,22,3,0,0,2,2,31,10,"",2362
"Lagoon North #1","2011",2011-08-01,49,"5s",7,22,1,1,0,0,1,31,10,"",2363
"Lagoon North #1","2011",2011-08-01,49,"1n",7,22,5,3,0,0,3,31,10,"",2364
"Lagoon North #1","2011",2011-08-01,49,"1s",7,22,4,2,0,0,2,31,10,"",2365
"Lagoon North #1","2011",2011-08-01,49,"2s",7,22,4,3,0,0,3,31,10,"",2366
"Lagoon North #1","2011",2011-08-01,49,"3s",7,22,3,2,0,1,3,31,10,"",2367
"Lagoon North #1","2011",2011-08-01,49,"2n",7,22,2,2,0,0,2,31,10,"",2368
"Lagoon North #1","2011",2011-08-07,52,NA,7,16,NA,NA,NA,NA,NA,31,10,"",2369
"Lagoon North #1","2011",2011-08-12,53,"1s",7,19,4,2,0,0,2,32,11,"",2370
"Lagoon North #1","2011",2011-08-12,53,"2n",7,19,2,2,0,0,2,32,11,"",2371
"Lagoon North #1","2011",2011-08-12,53,"1n",7,19,3,2,0,0,2,32,11,"",2372
"Lagoon North #1","2011",2011-08-12,53,"3s",7,19,5,2,0,0,2,32,11,"",2373
"Lagoon North #1","2011",2011-08-12,53,"4s",7,19,2,2,0,0,2,32,11,"",2374
"Lagoon North #1","2011",2011-08-12,53,"2s",7,19,3,3,0,0,3,32,11,"",2375
"Lagoon North #1","2011",2011-08-29,47,NA,NA,NA,NA,NA,NA,NA,NA,35,14,"",2376
"Lagoon North #1","2012",2012-06-28,31,"1",2,2,1,0,0,0,0,26,5,"",2377
"Lagoon North #1","2012",2012-06-28,31,"2",2,2,1,0,0,0,0,26,5,"",2378
"Lagoon North #1","2012",2012-07-06,46,"2",4,6,2,0,0,0,0,27,6,"",2379
"Lagoon North #1","2012",2012-07-06,46,"3",4,6,4,0,0,0,0,27,6,"",2380
"Lagoon North #1","2012",2012-07-06,46,"1",4,6,0,1,0,0,1,27,6,"",2381
"Lagoon North #1","2012",2012-07-13,63,"1",5,4,1,0,0,0,0,28,7,"",2382
"Lagoon North #1","2012",2012-07-13,63,"2",5,4,1,0,0,0,0,28,7,"",2383
"Lagoon North #1","2012",2012-07-13,63,"C",5,4,1,0,0,0,0,28,7,"",2384
"Lagoon North #1","2012",2012-07-13,63,"4",5,4,1,0,0,0,0,28,7,"",2385
"Lagoon North #1","2012",2012-07-20,61,NA,NA,NA,NA,NA,NA,NA,NA,29,8,"",2386
"Lagoon North #1","2012",2012-07-27,51,"7",5,3,1,0,0,2,2,30,9,"",2387
"Lagoon North #1","2012",2012-07-27,51,"3",5,3,1,0,0,0,0,30,9,"",2388
"Lagoon North #1","2012",2012-07-27,51,"5",5,3,0,0,0,1,1,30,9,"",2389
"Lagoon North #1","2012",2012-07-27,51,"2",5,3,1,0,0,0,0,30,9,"",2390
"Lagoon North #1","2012",2012-07-27,51,"4",5,3,0,0,0,3,3,30,9,"",2391
"Lagoon North #1","2012",2012-08-06,61,"5",NA,16,2,0,0,3,3,32,11,"",2392
"Lagoon North #1","2012",2012-08-06,61,"4",NA,16,1,0,1,0,1,32,11,"",2393
"Lagoon North #1","2012",2012-08-06,61,"C",NA,16,1,0,0,0,0,32,11,"",2394
"Lagoon North #1","2012",2012-08-06,61,"A",NA,16,0,0,1,0,1,32,11,"",2395
"Lagoon North #1","2012",2012-08-06,61,"7",NA,16,4,0,0,1,1,32,11,"",2396
"Lagoon North #1","2012",2012-08-06,61,"6",NA,16,5,0,0,0,0,32,11,"",2397
"Lagoon North #1","2012",2012-08-06,61,"1A",NA,16,1,0,2,0,2,32,11,"",2398
"Lagoon North #1","2012",2012-08-10,82,"2",NA,NA,0,0,0,1,1,32,11,"",2399
"Lagoon North #1","2012",2012-08-10,82,"1",NA,NA,0,1,2,0,3,32,11,"",2400
"Lagoon North #1","2012",2012-08-10,82,"4",NA,NA,0,0,0,1,1,32,11,"",2401
"Lagoon North #1","2012",2012-08-10,82,"6",NA,NA,1,0,0,0,0,32,11,"",2402
"Lagoon North #1","2012",2012-08-10,82,"A",NA,NA,0,1,0,0,1,32,11,"",2403
"Lagoon North #1","2012",2012-08-10,82,"7",NA,NA,1,0,0,0,0,32,11,"",2404
"Lagoon North #1","2012",2012-08-17,54,"1A",NA,NA,0,0,1,0,1,33,12,"",2405
"Lagoon North #1","2012",2012-08-17,54,"1B",NA,NA,0,0,1,0,1,33,12,"",2406
"Lagoon North #1","2012",2012-08-17,54,"A",NA,NA,0,0,1,0,1,33,12,"",2407
"Lagoon North #1","2013",2013-06-28,75,"7",11,31,3,0,0,0,0,26,5,"",2408
"Lagoon North #1","2013",2013-06-28,75,"1D",11,31,4,0,0,0,0,26,5,"",2409
"Lagoon North #1","2013",2013-06-28,75,"2",11,31,1,0,0,0,0,26,5,"",2410
"Lagoon North #1","2013",2013-06-28,75,"6",11,31,2,0,0,0,0,26,5,"",2411
"Lagoon North #1","2013",2013-06-28,75,"A",11,31,1,0,0,0,0,26,5,"",2412
"Lagoon North #1","2013",2013-06-28,75,"1C",11,31,3,0,0,0,0,26,5,"",2413
"Lagoon North #1","2013",2013-06-28,75,"1",11,31,8,0,0,0,0,26,5,"",2414
"Lagoon North #1","2013",2013-06-28,75,"5",11,31,2,0,0,0,0,26,5,"",2415
"Lagoon North #1","2013",2013-06-28,75,"1B",11,31,1,0,0,0,0,26,5,"",2416
"Lagoon North #1","2013",2013-06-28,75,"1A",11,31,5,0,0,0,0,26,5,"",2417
"Lagoon North #1","2013",2013-06-28,75,"4",11,31,1,0,0,0,0,26,5,"",2418
"Lagoon North #1","2013",2013-07-05,85,"3",11,22,1,0,0,0,0,27,6,"",2419
"Lagoon North #1","2013",2013-07-05,85,"5",11,22,1,0,0,0,0,27,6,"",2420
"Lagoon North #1","2013",2013-07-05,85,"A",11,22,1,0,0,0,0,27,6,"",2421
"Lagoon North #1","2013",2013-07-05,85,"1",11,22,2,0,0,0,0,27,6,"",2422
"Lagoon North #1","2013",2013-07-05,85,"6",11,22,3,0,0,0,0,27,6,"",2423
"Lagoon North #1","2013",2013-07-05,85,"4",11,22,2,0,0,0,0,27,6,"",2424
"Lagoon North #1","2013",2013-07-05,85,"1B",11,22,9,0,0,0,0,27,6,"",2425
"Lagoon North #1","2013",2013-07-05,85,"1D",11,22,1,0,0,0,0,27,6,"",2426
"Lagoon North #1","2013",2013-07-05,85,"7",11,22,2,1,0,0,1,27,6,"",2427
"Lagoon North #1","2013",2013-07-11,86,"7",11,8,0,1,2,0,3,28,7,"",2428
"Lagoon North #1","2013",2013-07-11,86,"1A",11,8,1,1,0,0,1,28,7,"",2429
"Lagoon North #1","2013",2013-07-11,86,"2",11,8,0,1,0,0,1,28,7,"",2430
"Lagoon North #1","2013",2013-07-11,86,"A",11,8,2,0,0,0,0,28,7,"",2431
"Lagoon North #1","2013",2013-07-11,86,"1",11,8,1,0,0,0,0,28,7,"",2432
"Lagoon North #1","2013",2013-07-11,86,"4",11,8,2,0,1,0,1,28,7,"",2433
"Lagoon North #1","2013",2013-07-11,86,"5",11,8,1,0,0,0,0,28,7,"",2434
"Lagoon North #1","2013",2013-07-19,77,NA,11,17,NA,NA,NA,NA,NA,29,8,"",2435
"Lagoon North #1","2013",2013-07-25,86,"1A",12,58,14,0,0,0,0,30,9,"",2436
"Lagoon North #1","2013",2013-07-25,86,"1AB",12,58,9,0,0,0,0,30,9,"",2437
"Lagoon North #1","2013",2013-07-25,86,"B",12,58,3,0,0,0,0,30,9,"",2438
"Lagoon North #1","2013",2013-07-25,86,"1",12,58,8,1,0,0,1,30,9,"",2439
"Lagoon North #1","2013",2013-07-25,86,"A",12,58,1,0,0,0,0,30,9,"",2440
"Lagoon North #1","2013",2013-07-25,86,"4",12,58,4,0,0,0,0,30,9,"",2441
"Lagoon North #1","2013",2013-07-25,86,"1B",12,58,5,0,0,0,0,30,9,"",2442
"Lagoon North #1","2013",2013-07-25,86,"1D",12,58,2,0,0,0,0,30,9,"",2443
"Lagoon North #1","2013",2013-07-25,86,"5",12,58,3,0,0,0,0,30,9,"",2444
"Lagoon North #1","2013",2013-07-25,86,"7",12,58,4,0,0,0,0,30,9,"",2445
"Lagoon North #1","2013",2013-07-25,86,"1C",12,58,2,0,0,0,0,30,9,"",2446
"Lagoon North #1","2013",2013-07-25,86,"3",12,58,3,0,0,0,0,30,9,"",2447
"Lagoon North #1","2013",2013-08-02,72,"1",13,23,6,0,0,0,0,31,10,"",2448
"Lagoon North #1","2013",2013-08-02,72,"6",13,23,3,0,0,0,0,31,10,"",2449
"Lagoon North #1","2013",2013-08-02,72,"7",13,23,5,0,0,0,0,31,10,"",2450
"Lagoon North #1","2013",2013-08-02,72,"1AB",13,23,6,0,0,0,0,31,10,"",2451
"Lagoon North #1","2013",2013-08-02,72,"1A",13,23,2,0,1,0,1,31,10,"",2452
"Lagoon North #1","2013",2013-08-02,72,"1E",13,23,0,1,0,0,1,31,10,"",2453
"Lagoon North #1","2013",2013-08-02,72,"D",13,23,1,0,0,0,0,31,10,"",2454
"Lagoon North #1","2013",2013-08-09,61,"C",13,2,2,0,0,0,0,32,11,"",2455
"Lagoon North #1","2013",2013-08-16,9,"1AB",13,NA,0,1,0,0,1,33,12,"",2456
"Lagoon North #1","2013",2013-08-23,23,"C",13,NA,0,1,0,0,1,34,13,"",2457
"Lagoon North #1","2014",2014-06-19,66,"7",8,14,1,0,0,0,0,25,4,"",2458
"Lagoon North #1","2014",2014-06-19,66,"1A",8,14,1,0,0,0,0,25,4,"",2459
"Lagoon North #1","2014",2014-06-19,66,"5",8,14,1,0,0,0,0,25,4,"",2460
"Lagoon North #1","2014",2014-06-19,66,"1C",8,14,1,0,0,0,0,25,4,"",2461
"Lagoon North #1","2014",2014-06-19,66,"1B",8,14,2,0,0,0,0,25,4,"",2462
"Lagoon North #1","2014",2014-06-19,66,"3",8,14,4,0,0,0,0,25,4,"",2463
"Lagoon North #1","2014",2014-06-19,66,"1D",8,14,1,0,0,0,0,25,4,"",2464
"Lagoon North #1","2014",2014-06-19,66,"1",8,14,3,0,0,0,0,25,4,"",2465
"Lagoon North #1","2014",2014-06-26,66,"1",8,NA,0,1,0,0,1,26,5,"",2466
"Lagoon North #1","2014",2014-07-13,71,"7",8,1,1,0,0,0,0,28,7,"",2467
"Lagoon North #1","2014",2014-07-18,67,"1E",10,1,1,0,1,2,3,29,8,"",2468
"Lagoon North #1","2014",2014-07-18,67,"8",10,1,0,1,0,0,1,29,8,"",2469
"Lagoon North #1","2014",2014-07-29,66,"8",10,NA,0,1,0,0,1,31,10,"",2470
"Lagoon North #1","2014",2014-08-01,NA,"1B",10,NA,0,0,1,0,1,31,10,"",2471
"Lagoon North #1","2014",2014-08-01,NA,"8",10,NA,0,0,1,0,1,31,10,"",2472
"Lagoon North #1","2014",2014-08-07,11,NA,10,NA,NA,NA,NA,NA,NA,32,11,"",2473
"Lagoon North #1","2014",2014-08-15,62,NA,10,NA,NA,NA,NA,NA,NA,33,12,"",2474
"Lagoon North #1","2014",2014-08-24,20,NA,10,NA,NA,NA,NA,NA,NA,34,13,"",2475
"Lagoon North #1","2014",2014-08-31,0,NA,10,NA,NA,NA,NA,NA,NA,35,14,"",2476
"Lagoon North #1","2015",2015-07-16,57,NA,6,8,NA,NA,NA,NA,NA,29,8,"",2477
"Lagoon North #1","2015",2015-07-24,34,NA,4,4,NA,NA,NA,NA,NA,30,9,"",2478
"Lagoon North #1","2015",2015-07-28,40,NA,2,3,NA,NA,NA,NA,NA,31,10,"",2479
"Lagoon North #1","2015",2015-08-07,46,NA,2,3,NA,NA,NA,NA,NA,32,11,"",2480
"Lagoon North #1","2015",2015-08-14,43,NA,2,2,NA,NA,NA,NA,NA,33,12,"",2481
"Lagoon North #1","2015",2015-08-20,22,NA,0,0,NA,NA,NA,NA,NA,34,13,"",2482
"Lagoon North #1","2015",2015-08-27,4,NA,0,0,NA,NA,NA,NA,NA,35,14,"",2483
"Lagoon North #1","2016",2016-06-06,68,NA,4,4,NA,NA,NA,NA,NA,23,2,"",2484
"Lagoon North #1","2016",2016-06-16,58,NA,1,1,NA,NA,NA,NA,NA,24,3,"",2485
"Lagoon North #1","2016",2016-06-23,73,NA,2,1,NA,NA,NA,NA,NA,25,4,"",2486
"Lagoon North #1","2016",2016-07-01,81,NA,2,2,NA,NA,NA,NA,NA,26,5,"",2487
"Lagoon North #1","2016",2016-07-07,67,NA,3,4,NA,NA,NA,NA,NA,27,6,"",2488
"Lagoon North #1","2016",2016-07-15,67,NA,6,7,NA,NA,NA,NA,NA,28,7,"",2489
"Lagoon North #1","2016",2016-07-21,62,NA,2,2,NA,NA,NA,NA,NA,29,8,"",2490
"Lagoon North #1","2016",2016-08-01,34,NA,0,0,NA,NA,NA,NA,NA,31,10,"",2491
"Lagoon North #1","2016",2016-08-05,71,NA,1,1,NA,NA,NA,NA,NA,31,10,"",2492
"Lagoon North #1","2016",2016-08-12,40,NA,1,1,NA,NA,NA,NA,NA,32,11,"",2493
"Lagoon North #1","2016",2016-08-18,14,NA,1,1,NA,NA,NA,NA,NA,33,12,"",2494
"Lagoon North #1","2016",2016-08-25,0,NA,0,0,NA,NA,NA,NA,NA,34,13,"",2495
"Lagoon North #1","2017",2017-06-16,116,NA,0,0,NA,NA,NA,NA,NA,24,3,"",2496
"Lagoon North #1","2017",2017-06-22,92,NA,1,1,NA,NA,NA,NA,NA,25,4,"",2497
"Lagoon North #1","2017",2017-06-29,74,NA,0,0,NA,NA,NA,NA,NA,26,5,"",2498
"Lagoon North #1","2017",2017-07-09,74,NA,6,12,NA,NA,NA,NA,NA,27,6,"",2499
"Lagoon North #1","2017",2017-07-11,77,NA,4,4,NA,NA,NA,NA,NA,28,7,"",2500
"Lagoon North #1","2017",2017-07-21,54,NA,2,2,NA,NA,NA,NA,NA,29,8,"",2501
"Lagoon North #1","2017",2017-07-25,56,NA,2,4,NA,NA,NA,NA,NA,30,9,"",2502
"Lagoon North #1","2017",2017-08-04,49,NA,0,0,NA,NA,NA,NA,NA,31,10,"",2503
"Lagoon North #1","2017",2017-08-14,5,NA,0,0,NA,NA,NA,NA,NA,33,12,"",2504
"Lagoon North #2","2008",2008-06-29,38,"2",2,NA,0,0,0,4,4,26,5,"",2505
"Lagoon North #2","2008",2008-06-29,38,"2",2,NA,3,0,0,0,0,26,5,"",2506
"Lagoon North #2","2008",2008-06-29,38,"3",2,NA,2,0,0,0,0,26,5,"",2507
"Lagoon North #2","2008",2008-06-29,6,"2",2,NA,0,0,0,4,4,26,5,"",2508
"Lagoon North #2","2008",2008-06-29,6,"2",2,NA,3,0,0,0,0,26,5,"",2509
"Lagoon North #2","2008",2008-06-29,6,"3",2,NA,2,0,0,0,0,26,5,"",2510
"Lagoon North #2","2008",2008-07-06,23,NA,NA,NA,NA,NA,NA,NA,NA,27,6,"",2511
"Lagoon North #2","2008",2008-07-14,54,NA,NA,NA,NA,NA,NA,NA,NA,29,8,"",2512
"Lagoon North #2","2008",2008-08-03,8,NA,NA,NA,NA,NA,NA,NA,NA,31,10,"",2513
"Lagoon North #2","2008",2008-08-10,42,NA,NA,NA,NA,NA,NA,NA,NA,32,11,"",2514
"Lagoon North #2","2009",2009-07-18,14,"2",3,NA,0,0,2,0,2,29,8,"",2515
"Lagoon North #2","2009",2009-07-18,14,"1",3,NA,1,1,0,0,1,29,8,"",2516
"Lagoon North #2","2009",2009-07-26,8,"3",3,NA,0,2,0,0,2,30,9,"",2517
"Lagoon North #2","2009",2009-07-26,8,"1",3,NA,0,1,0,1,2,30,9,"",2518
"Lagoon North #2","2009",2009-07-26,8,"2",3,NA,0,0,2,0,2,30,9,"",2519
"Lagoon North #2","2009",2009-08-01,15,"2",3,NA,0,0,2,0,2,31,10,"",2520
"Lagoon North #2","2009",2009-08-01,15,"3",3,NA,0,0,2,0,2,31,10,"",2521
"Lagoon North #2","2009",2009-08-01,15,"1",3,NA,1,0,0,0,0,31,10,"",2522
"Lagoon North #2","2009",2009-08-09,18,"3",3,NA,0,0,0,1,1,32,11,"",2523
"Lagoon North #2","2009",2009-08-09,18,"2",3,NA,0,1,2,1,4,32,11,"",2524
"Lagoon North #2","2009",2009-08-16,4,NA,3,NA,NA,NA,NA,NA,NA,33,12,"",2525
"Lagoon North #2","2010",2010-06-29,8,"1",1,NA,0,0,1,0,1,26,5,"",2526
"Lagoon North #2","2010",2010-07-06,9,"2",2,NA,0,0,0,1,1,27,6,"",2527
"Lagoon North #2","2010",2010-07-06,9,"1",2,NA,0,1,0,0,1,27,6,"",2528
"Lagoon North #2","2010",2010-07-16,9,"1",2,NA,0,2,4,0,6,28,7,"",2529
"Lagoon North #2","2010",2010-07-22,14,"2",2,NA,0,1,0,0,1,29,8,"",2530
"Lagoon North #2","2010",2010-07-22,14,"1",2,NA,0,0,1,0,1,29,8,"",2531
"Lagoon North #2","2010",2010-07-30,12,"2",2,NA,0,2,1,0,3,30,9,"",2532
"Lagoon North #2","2010",2010-07-30,12,"1",2,NA,0,0,3,0,3,30,9,"",2533
"Lagoon North #2","2010",2010-08-03,9,"1",2,NA,0,5,2,0,7,31,10,"",2534
"Lagoon North #2","2011",2011-06-28,10,"1",1,1,1,0,0,0,0,26,5,"",2535
"Lagoon North #2","2011",2011-07-09,7,"1",1,NA,0,0,1,0,1,27,6,"",2536
"Lagoon North #2","2011",2011-07-13,15,"3",3,3,1,0,0,0,0,28,7,"",2537
"Lagoon North #2","2011",2011-07-13,15,"2",3,3,0,2,1,0,3,28,7,"",2538
"Lagoon North #2","2011",2011-07-13,15,"1",3,3,2,1,2,0,3,28,7,"",2539
"Lagoon North #2","2011",2011-07-19,11,"2",3,NA,0,2,1,0,3,29,8,"",2540
"Lagoon North #2","2011",2011-07-19,11,"1",3,NA,0,0,1,0,1,29,8,"",2541
"Lagoon North #2","2011",2011-07-25,11,"1",3,3,3,2,0,0,2,30,9,"",2542
"Lagoon North #2","2011",2011-08-01,11,"2",3,NA,0,2,0,0,2,31,10,"",2543
"Lagoon North #2","2011",2011-08-10,16,"1",3,2,2,0,0,0,0,32,11,"",2544
"Lagoon North #2","2011",2011-08-10,16,"2",3,2,0,6,0,0,6,32,11,"",2545
"Lagoon North #2","2011",2011-08-16,11,NA,3,NA,NA,NA,NA,NA,NA,33,12,"",2546
"Lagoon North #2","2012",2012-06-29,9,"1",2,1,1,0,0,0,0,26,5,"",2547
"Lagoon North #2","2012",2012-06-29,9,"2",2,1,0,1,0,0,1,26,5,"",2548
"Lagoon North #2","2012",2012-07-06,14,"2",2,2,0,0,2,0,2,27,6,"",2549
"Lagoon North #2","2012",2012-07-06,14,"1",2,2,2,0,0,0,0,27,6,"",2550
"Lagoon North #2","2012",2012-07-13,10,NA,2,NA,NA,NA,NA,NA,NA,28,7,"",2551
"Lagoon North #2","2012",2012-07-17,11,NA,2,NA,NA,NA,NA,NA,NA,29,8,"",2552
"Lagoon North #2","2012",2012-07-27,9,"1",2,1,1,1,0,0,1,30,9,"",2553
"Lagoon North #2","2012",2012-07-27,9,"2",2,1,0,2,1,0,3,30,9,"",2554
